product_desc,revenue,qty,mass_kg,transactions,cum_revenue,cum_pct,rank,abc_class
Kenny's Pork Crackling Bacon 40g,1168.32,48.0,48.0,41,98060824.49000004,99.7743656287096,1155,C
Sunbake Hamburger Buns,1168.0,64.0,28.8,56,98061992.49000004,99.77555403865476,1156,C
Rib Burger Fr 16 * 500g VP,1164.8,1.0,8.0,1,98063157.29000004,99.77673919268226,1157,C
Pork Biltong p/kg,1163.43,4.0,4.0,3,98064320.72000004,99.77792295277001,1158,C
Tasty Treats cream lemon tray 80g,1161.19,191.0,15.28,139,98065481.91000004,99.7791044337154,1159,C
MOUNTAIN DEW SOFT DRINK 500ml CAN,1157.53,111.0,55.5,84,98066639.44000004,99.78028219070498,1160,C
CHIP 'N DIP TOMATO SAUCE 250ml,1144.73,53.0,13.25,51,98067784.17000005,99.78144692402392,1161,C
Risi Marie 3-pack 150g,1143.98,47.0,7.05,42,98068928.15000005,99.78261089423717,1162,C
Miami: Boerie Relish Lite 450g,1142.18,50.0,21.6,34,98070070.33000006,99.78377303299672,1163,C
Thirsti Sport Blueberry 500ml,1138.55,94.0,47.0,66,98071208.88000005,99.7849314783247,1164,C
Minced Bacon Combo Deal,1130.35,13.0,0.0,10,98072339.23000005,99.78608158036366,1165,C
Nandos - PERI PERI EXTRA HOT 250ML,1130.22,26.0,6.5,21,98073469.45000005,99.78723155013095,1166,C
De Vries Choice Assortment 400g,1130.21,20.0,8.0,17,98074599.66000004,99.78838150972351,1167,C
DVF Choc chip cookies original 150g,1129.96,52.0,7.8,47,98075729.62000003,99.7895312149475,1168,C
TT-Strawberry Flavour Filled Biscuits 80g,1124.7,185.0,14.8,138,98076854.32000004,99.79067556825686,1169,C
RB - Premium Meat Paint Basting 550ml,1123.39,16.0,8.8,16,98077977.71000004,99.79181858867491,1170,C
BC - Refreshhh 2Lt Mock Pina Colada,1118.23,99.0,198.0,72,98079095.94000004,99.79295635892575,1171,C
Sauce-a-licious Red Wine & Garlic 500ml,1117.19,25.0,12.5,24,98080213.13000004,99.79409307100335,1172,C
Clover Tussers  400g,1112.93,16.0,6.4,13,98081326.06000005,99.79522544864056,1173,C
Tasty Treats Cheesy Bites Cheddar 30g,1102.3,254.0,7.62,146,98082428.36000004,99.7963470105263,1174,C
SPRINGROLL VEG 12s,1099.83,23.0,7.13,20,98083528.19000004,99.79746605925061,1175,C
Burn Original Energy Drink 500ml,1095.98,97.0,48.5,85,98084624.17000005,99.79858119069898,1176,C
Bosveld - Rhino Balls 8p,1093.76,34.0,6.8,28,98085717.93000005,99.79969406335448,1177,C
Switch Biogen G Force Redcurrant & Blueberry 500ml,1082.0900000000001,96.0,48.0,78,98086800.02000006,99.80079506208527,1178,C
Eskort Deli Smoked Russian 800g,1073.73,19.0,15.200000000000001,15,98087873.75000006,99.80188755473117,1179,C
Switch Bananna & Lime 500ml,1062.0800000000002,94.0,47.0,77,98088935.83000006,99.80296819380186,1180,C
Switch Biogen G Force Goji Berry&BloodOrange 500ml,1051.69,94.0,47.0,76,98089987.52000006,99.80403826131489,1181,C
RTE: Oven Baked Belly Ribs p/kg,1050.31,28.0,6.69,14,98091037.83000006,99.80510692471343,1182,C
Supreme Heads & Feet 1kg,1046.34,86.0,86.0,46,98092084.17000006,99.80617154873913,1183,C
Special Garlic Polony Combo,1043.3700000000001,15.0,0.0,12,98093127.54000007,99.80723315086625,1184,C
C&B Mayonnaise 750g,1043.28,24.0,18.0,23,98094170.82000007,99.8082946614207,1185,C
Rooibaard Red Beard Basting 375ml,1034.62,17.0,6.46,17,98095205.44000007,99.80934736064798,1186,C
Alb Sup White Buns  - 6x60g,1032.6799999999998,44.0,15.84,32,98096238.12000008,99.81039808597518,1187,C
Champion French Polony 10 x 750g,1025.9299999999998,5.0,37.5,4,98097264.05000009,99.81144194335107,1188,C
RTE: Crumbed Pork P/kg,1022.41,47.0,7.8500000000000005,24,98098286.46000008,99.81248221921753,1189,C
RTE: American Hot Dog,1021.29,64.0,0.0,31,98099307.75000009,99.81352135551282,1190,C
Eskort Deli Crumbed Pork Frikkadels 6x1Kg,1013.4,2.0,12.0,1,98100321.1500001,99.81455246393615,1191,C
Champion Russien 4 x 2kg,1013.04,2.0,16.0,1,98101334.1900001,99.81558320606872,1192,C
Peppadew - Piquant Pep CJ Chop 280g,1005.8399999999999,25.0,7.000000000000001,22,98102340.0300001,99.81660662238656,1193,C
Kwaadbaard 100ml,1001.6400000000001,12.0,1.2000000000000002,12,98103341.6700001,99.81762576531248,1194,C
Super M Bubblegum 300ml,992.34,71.0,21.3,48,98104334.01000011,99.81863544572771,1195,C
MCC COUNTRY MIX 1Kg,988.77,23.0,23.0,16,98105322.7800001,99.81964149375978,1196,C
Sogood Instant Chocolate Mousse 200g,980.64,24.0,4.800000000000001,18,98106303.4200001,99.82063926972607,1197,C
Peppadew Slides Jalapeno's- Hot 400g,979.8000000000001,23.0,9.200000000000001,22,98107283.2200001,99.82163619101397,1198,C
Peppadew Piquante Whole Sweet Pepper - Hot 400g,973.74,22.0,8.8,21,98108256.9600001,99.8226269464078,1199,C
Risi Marie & Lemon Creams 475g,973.6700000000001,35.0,16.48,32,98109230.6300001,99.82361763057843,1200,C
Thirsti Flavor Water Lemon 1.5LT,973.29,56.0,84.0,55,98110203.9200001,99.82460792810886,1201,C
RTE: School Meals,973.24,11.0,0.0,13,98111177.1600001,99.82559817476555,1202,C
RTE Battered Fish P/kg,966.76,6.0,1.66,18,98112143.9200001,99.82658182818899,1203,C
Tasty Treats Mango Flavoured Filled Biscuits 80g,966.63,159.0,12.72,124,98113110.5500001,99.82756534934077,1204,C
Clover Milk Long Life Low Fat 1lt,966.5,50.0,50.0,33,98114077.0500001,99.82854873822092,1205,C
Pork Liver P/Kg,961.4,27.0,30.81,25,98115038.4500001,99.82952693798228,1206,C
Thirsti Flavor Water Berry 1.5LT,955.92,55.0,82.5,53,98115994.37000011,99.83049956198467,1207,C
Spath's Black Forest Ham p/kg,943.88,26.0,2.96,22,98116938.2500001,99.83145993559684,1208,C
Thirsti Flavor Water Litchi 1.5LT,938.53,54.0,81.0,53,98117876.7800001,99.8324148657217,1209,C
Tasty Treats Cheezy Bites Fruit Chutney 30g,937.42,216.0,6.4799999999999995,135,98118814.2000001,99.83336866645011,1210,C
Nandos - SEASONKE SPICE 200g,934.39,43.0,8.6,30,98119748.59000011,99.8343193842315,1211,C
Thirsti Flavour Water Berry 500ml,934.1600000000001,98.0,44.0,76,98120682.7500001,99.8352698679938,1212,C
Eskort Smoked Pork Twisters P/Kg,933.46,17.0,7.13,11,98121616.2100001,99.8362196395241,1213,C
RTE: RUGBY PLATTER,913.04,3.0,1.0,1,98122529.2500001,99.83714863422988,1214,C
Soft Drink Schweppes Lemonade 1Lt,906.0,60.0,60.0,1,98123435.2500001,99.83807046591679,1215,C
Water Bonaqua Still 500ml,898.45,94.0,47.0,60,98124333.7000001,99.83898461567297,1216,C
Kenny's Pork Crackling Chilli per kg,895.81,24.0,3.13,24,98125229.51000011,99.83989607929709,1217,C
Sliced Smoked Hickory Ham 125g,894.35,46.0,5.84,26,98126123.8600001,99.84080605740878,1218,C
Thirsti Flavor Water Litchi 500ml,888.95,93.0,46.5,79,98127012.8100001,99.84171054115943,1219,C
Potato 7kg M,879.89,11.0,77.0,11,98127892.7000001,99.8426058065932,1220,C
Biltong - Rugby Mix P/Kg,878.54,7.0,4.39,6,98128771.24000011,99.84349969843672,1221,C
TTChezzy Bites 6 Pack Spring Onion 180g,876.02,48.0,8.64,34,98129647.26000011,99.84439102624506,1222,C
Tasty Treats Deep Sea Bites Curry 180g,876.01,48.0,8.64,36,98130523.27000012,99.84528234387868,1223,C
Cheezy Bites Cheddar Flavour 180g,876.01,48.0,8.64,35,98131399.28000012,99.8461736615123,1224,C
Transport Zone 4 : 31 - 50 KM,869.56,2.0,2.0,1,98132268.84000012,99.84705841643688,1225,C
Nandos - PERI PERI LEM&HERB 250ML,869.4,20.0,5.0,16,98133138.24000013,99.8479430085656,1226,C
Spice Ground Black Pepper Refill Box 40g,869.2600000000001,25.0,0.0,24,98134007.50000013,99.8488274582479,1227,C
Pork Shoulder Neck DDD,868.36,4.0,11.52,4,98134875.86000013,99.84971099220336,1228,C
Thirsti Flavor Water Lemon 500ml,860.28,90.0,45.0,76,98135736.14000013,99.85058630496673,1229,C
Eskort Mini Viennas 12 x 350g,857.38,3.0,12.600000000000001,3,98136593.52000013,99.85145866705473,1230,C
Tasty Chocolate Flavoured Filled Biscuits 80g,857.2,141.0,11.28,106,98137450.72000013,99.85233084599734,1231,C
Diced Bacon 5 x 1kg,838.94,2.0,10.0,1,98138289.66000013,99.85318444585984,1232,C
PIES CHICKEN 12s,834.66,17.0,8.5,11,98139124.32000013,99.85403369093247,1233,C
Nosh 56g,834.18,60.0,3.42,37,98139958.50000013,99.85488244761744,1234,C
Nandos - PERI PERI MEDIUM 250ML,825.93,19.0,4.75,19,98140784.43000014,99.85572281013972,1235,C
Eskort Polony 500g,821.1800000000001,47.0,23.0,37,98141605.61000015,99.85655833965922,1236,C
Mini Frikkadel,817.3,10.0,0.0,10,98142422.91000015,99.85738992137854,1237,C
RTE: Assorted Sandwiches,816.98,47.0,14.0,18,98143239.89000015,99.85822117750611,1238,C
BC - Refreshhh 2Lt Watermelon,814.11,69.0,138.0,60,98144054.00000015,99.85904951348252,1239,C
Switch Strawberry Maringue 500ml,813.4200000000001,72.0,36.0,49,98144867.42000015,99.8598771474017,1240,C
BC - Refreshhh 330ml Grape,813.12,119.0,39.27,96,98145680.54000016,99.8607044760786,1241,C
Thirsti Flavor Water Naartjie 500ml,812.51,85.0,42.5,74,98146493.05000016,99.86153118409618,1242,C
Butchery Chicken Hamper Frozen (1.7kg),808.6200000000001,6.0,10.2,6,98147301.67000017,99.86235393413887,1243,C
Tasty Treats Orange Flavoured Filled Biscuits 80g,808.58,133.0,10.64,100,98148110.25000016,99.86317664348259,1244,C
7up 500ml can,802.95,77.0,38.5,55,98148913.20000017,99.86399362444617,1245,C
Peppadew Mango Atchar- Mild 400g,799.72,23.0,9.200000000000001,22,98149712.92000017,99.86480731896786,1246,C
Miami - Seshebo / Ishishibo 410g,792.51,53.0,21.73,34,98150505.43000017,99.8656136775001,1247,C
Clover Milk Full Cream UHT 4 x 1L,782.5,10.0,40.0,8,98151287.93000017,99.8664098511149,1248,C
Tasty Treats Cheezy Bites Spring Onions 30g,781.1899999999999,180.0,5.3999999999999995,112,98152069.12000017,99.8672046918384,1249,C
Soft Drink Coke Zero 440ml,779.84,69.0,69.0,51,98152848.96000017,99.86799815897164,1250,C
Alb Best of Both White Buns - 6x60g,774.51,33.0,11.879999999999999,28,98153623.47000018,99.86878620296706,1251,C
PIES BEEF 12s,773.82,15.0,7.5,12,98154397.29000017,99.8695735449052,1252,C
Sliced Double Smoked Ham 125g,770.06,39.0,5.0200000000000005,33,98155167.35000017,99.8703570611401,1253,C
Quinns White Vinegar 750ml,766.35,70.0,52.5,67,98155933.70000017,99.87113680254546,1254,C
Deli Diced Bacon 1Kg,765.13,8.0,8.0,6,98156698.83000016,99.87191530263223,1255,C
Eskort Monkey Gland Bacon Burger 9 x 500g,762.87,2.0,9.0,2,98157461.70000017,99.87269150322714,1256,C
Eskort Sliced Bacon Loaf 12 x180g,762.5899999999999,4.0,8.64,3,98158224.29000017,99.87346741892928,1257,C
De Vries Choice Assortments 800g,760.8299999999999,7.0,5.6000000000000005,7,98158985.12000017,99.87424154387668,1258,C
Thirsti Flavor Water Pineapple 500ml,755.14,79.0,39.5,65,98159740.26000017,99.8750098793955,1259,C
Tasty Treats Saltine Rosemary 100g,750.85,72.0,7.2,60,98160491.11000016,99.87577384994971,1260,C
Nestlé Kitkat Chunky Milk 40g,750.82,48.0,1.92,38,98161241.93000016,99.8765377899797,1261,C
Thirsti Spark - Mixers - FS Lemonade 250ml,745.51,78.0,19.5,59,98161987.44000016,99.87729632722132,1262,C
Thirsti Flavor Water Granadilla 500ml,745.51,78.0,39.0,59,98162732.95000017,99.87805486446295,1263,C
Refresh Mojito Mocktail 2L,742.78,61.0,122.0,49,98163475.73000017,99.87881062399983,1264,C
Alb Best of Both White Rolls - 6x60g,727.5699999999999,31.0,11.16,27,98164203.30000016,99.87955090775307,1265,C
Thirsti Spark - Mixers - FS Ginger Ale 250ml,726.4200000000001,76.0,19.0,59,98164929.72000016,99.88029002141091,1266,C
Hickory Ham 2.5Kg,726.06,3.0,7.5,3,98165655.78000017,99.88102876877802,1267,C
Tomato Sauce 500ml - Sauce-A-Licious,725.95,22.0,11.0,21,98166381.73000017,99.88176740422297,1268,C
PPD Sweet jalapeno peppers mild cones 400g,724.2,17.0,6.800000000000001,16,98167105.93000017,99.88250425908794,1269,C
Switch - DragonFB 500Ml,712.59,72.0,34.5,60,98167818.52000017,99.88322930107665,1270,C
Switch Energy Tropical 500ml,711.8000000000001,69.0,34.5,59,98168530.32000017,99.88395353926069,1271,C
Switch - Immune B GojiB StarF 500ml,709.97,71.0,35.5,58,98169240.29000017,99.88467591546683,1272,C
Eskort Sliced Curry Brawn 12 x 180g,708.71,5.0,10.8,4,98169949.00000016,99.88539700965538,1273,C
Eskort Deli Smoked Pulled Pork 6 x 1kg,708.39,1.0,6.0,1,98170657.39000016,99.88611777825217,1274,C
BC - Refreshhh 2Lt Mock Strawb Daiq,708.1899999999999,59.0,118.0,48,98171365.58000016,99.8868383433541,1275,C
Switch - Immune B BlueB RaspB 500ml,703.01,71.0,35.5,58,98172068.59000017,99.88755363793935,1276,C
Crumbed 1Kg Combo,695.6,4.0,0.0,4,98172764.19000016,99.88826139304024,1277,C
Nandos - PERI PERI MILD 250ML,695.52,16.0,4.0,14,98173459.71000016,99.88896906674319,1278,C
Switch - Immune B GrapeF & Naartjie 500ml,694.32,69.0,34.5,54,98174154.03000015,99.88967551947702,1279,C
Sliced Smoked Chicken Roll 125g,691.8299999999999,36.0,4.58,23,98174845.86000015,99.89037943869992,1280,C
Eskort Deli Pork Banger 1kg,687.07,10.0,10.0,9,98175532.93000014,99.89107851474532,1281,C
Classic Custard 6X200ML,678.1800000000001,15.0,18.0,12,98176211.11000015,99.89176854544446,1282,C
RTE: Three Piece Ribs & Chips 200g,678.13,15.0,0.0,10,98176889.24000014,99.8924585252699,1283,C
Maynards Enerjelly Mini Teddies 60g,672.61,43.0,2.58,30,98177561.85000014,99.89314288863737,1284,C
RTE: Hotdog R10,671.6,80.0,0.3,45,98178233.45000014,99.89382622435585,1285,C
C&B Kasi Magic Cheese Sauce 330g,669.46,22.0,7.260000000000001,22,98178902.91000013,99.89450738267936,1286,C
C&B Kasi Magic Jalapeno & Cheese Sauce 330g,669.46,22.0,7.260000000000001,22,98179572.37000012,99.8951885410029,1287,C
Kapana 250g Combo,668.89,77.0,0.0,6,98180241.26000012,99.89586911936608,1288,C
Kenny's Pork Crackling Chilli 40g,667.62,27.0,27.0,26,98180908.88000013,99.89654840553696,1289,C
Damascus Original in Milk Chocolate 40g,667.31,48.0,1.92,32,98181576.19000013,99.89722737629083,1290,C
Tinkies Mini - Vanilla Whizz - 30g,666.74,128.0,3.84,30,98182242.93000013,99.89790576708435,1291,C
Sparletta Crème Soda 1.5L,664.8,44.0,66.0,26,98182907.73000012,99.8985821839778,1292,C
Miami - Anything Goes Tomato Mi 410g,664.08,30.0,12.299999999999999,25,98183571.81000012,99.89925786828977,1293,C
Thirsti Flavor Water Naartjie 1.5LT,660.4499999999999,38.0,57.0,37,98184232.26000012,99.89992985917013,1294,C
Supreme Soup Pack 1kg,659.67,33.0,33.0,18,98184891.93000013,99.90060105642058,1295,C
Pig Hearts p/kg,658.71,25.0,16.63,17,98185550.64000012,99.90127127689573,1296,C
Catercorp Bottled Jalapeno Whole 375g,657.26,20.0,7.6,20,98186207.90000013,99.9019400220332,1297,C
Tropika DDS Granadilla 250g,653.5400000000001,59.0,14.75,45,98186861.44000013,99.9026049821664,1298,C
Jungle Energy Bar Dark Chocolate 40g,653.41,47.0,1.8800000000000001,34,98187514.85000013,99.90326981002791,1299,C
Pulled Pork Pie Combo Deal,652.1500000000001,5.0,0.0,5,98188167.00000013,99.90393335587187,1300,C
Crown Sizzler Pork Spice 100g,651.61,50.0,5.0,36,98188818.61000013,99.90459635227971,1301,C
Sogood Instant Cheese Sauce 100g,649.38,25.0,2.5,19,98189467.99000013,99.90525707971993,1302,C
RTE: Banana Bread,644.55,45.0,0.5,15,98190112.54000013,99.90591289275945,1303,C
Koo Baked Beans in Tomato Sauce 400g,643.16,37.0,14.8,15,98190755.70000012,99.90656729150973,1304,C
Switch - Granadilla GooseB 500ml,641.34,65.0,32.5,57,98191397.04000013,99.90721983845684,1305,C
Pepsi Max 6 X 2Lt,634.7,8.0,96.0,6,98192031.74000013,99.90786562937481,1306,C
Power Samp 1Kg,628.58,42.0,42.0,31,98192660.32000013,99.90850519335027,1307,C
Eskort Deli Footlong Cheese Russian 6 x 1.2kg,626.03,1.0,7.2,1,98193286.35000013,99.90914216276634,1308,C
Mountain Dew 6 X 2Lt,626.0,8.0,96.0,7,98193912.35000013,99.90977910165817,1309,C
Thirsti Flavor Water Granadilla 1.5Lt,625.71,36.0,54.0,33,98194538.06000012,99.91041574548247,1310,C
KitKat Chunky Peanut Butter 42g,625.66,40.0,1.61,33,98195163.72000012,99.91105233843307,1311,C
Thirsti Water Still 500ml,609.82,78.0,39.0,60,98195773.54000011,99.91167281459124,1312,C
BC - Refreshhh 330ml Orange,609.8100000000001,89.0,29.37,69,98196383.35000011,99.91229328057467,1313,C
Nandos - PERI PERI GARLIC 250ML,608.5799999999999,14.0,3.5,14,98196991.93000011,99.91291249506476,1314,C
Colman's Original Worcestershire Sauce 500ml,608.5799999999999,14.0,7.0,12,98197600.51000011,99.91353170955485,1315,C
RTE : Prego Oven Baked per kg RW,603.1,5.0,1.8800000000000001,8,98198203.6100001,99.91414534828594,1316,C
Bacon Cutts 5 x 1kg,599.64,2.0,10.0,1,98198803.2500001,99.91475546655607,1317,C
Nandos - SACHETS P/PERI HOT New 25G,593.9,114.0,3.0700000000000003,65,98199397.15000011,99.91535974452391,1318,C
RTE: Cooked Vegetables P/Kg,592.75,29.0,6.21,17,98199989.90000011,99.91596285239633,1319,C
RTE: Braai Monkey Gland Burger,591.31,17.0,3.8,9,98200581.21000011,99.91656449510582,1320,C
Koo Beetroot Grated 780g,591.12,17.0,13.26,13,98201172.33000012,99.9171659444952,1321,C
Pork Shoulder DD With 5mm Fat Coverage,590.62,1.0,9.5,1,98201762.95000012,99.91776688514743,1322,C
Krush Juice 100% 6 Fruits & Vit 1.5Lt,584.1800000000001,17.0,25.5,17,98202347.13000013,99.91836127326539,1323,C
Thirsti Sport Berry 500ml,584.06,48.0,24.0,34,98202931.19000013,99.91895553928643,1324,C
MARINDA SOFT DRINK 500ml CAN,584.03,56.0,28.0,49,98203515.22000013,99.91954977478323,1325,C
Tasty Treats Deep sea Bites Pickled onion 180g,584.02,32.0,5.76,22,98204099.24000013,99.9201440001053,1326,C
ROYAL KALAHARI SALT FLASK 500g,579.7099999999999,29.0,14.5,28,98204678.95000012,99.92073384011326,1327,C
All Gold Tomato Sauce Original 500ml,579.04,18.0,9.0,16,98205257.99000013,99.92132299841347,1328,C
Peppadew Piquante Chopped Sweet Peppers 400g,578.15,13.0,5.2,11,98205836.14000013,99.92191125116159,1329,C
Mrs Ball's Sweet Chilli Sauce 840g,573.86,11.0,9.24,10,98206410.00000013,99.9224951389451,1330,C
Jungle Energy Bar Peanut Butter  47g,570.01,41.0,1.9500000000000002,26,98206980.01000014,99.92307510945267,1331,C
Nandos - PERINAISE SQUEEZE HOT 265G,565.11,13.0,3.39,12,98207545.12000014,99.92365009433631,1332,C
Nandos - PERI PERI BUSH BRAAI 250ML,565.11,13.0,3.25,13,98208110.23000014,99.92422507921997,1333,C
RTE: Rock Bun,561.37,67.0,0.3,23,98208671.60000014,99.92479625874986,1334,C
Cream Spinach 1Kg,556.47,8.0,8.0,7,98209228.07000014,99.92536245265585,1335,C
Eskort Spare Ribs Pre-Cooked Marinated 6 x 1kg per,554.29,1.0,6.0,1,98209782.36000015,99.92592642846793,1336,C
Tropika Juice Eazy Orange 6 x 200ml,552.05,15.0,15.0,12,98210334.41000015,99.92648812513764,1337,C
Sauce-a-licious Picalilli 275ml,547.68,14.0,3.9200000000000004,14,98210882.09000015,99.9270453754448,1338,C
Caurse Salt 110g grinders,547.68,21.0,2.31,21,98211429.77000016,99.92760262575196,1339,C
Kenny's Pork Crackling Plain 40g,545.9200000000001,22.0,22.0,19,98211975.69000016,99.92815808530442,1340,C
Alb Sup Brown Buns  - 6x60g,539.81,23.0,8.28,19,98212515.50000016,99.92870732808909,1341,C
Pork Sausage Meat 1kg,539.08,6.0,6.0,6,98213054.58000016,99.92925582811755,1342,C
Thirsti Sport Lemon and Lime 500ml,538.9,46.0,23.0,40,98213593.48000017,99.92980414500065,1343,C
RTE: Jelly 500ml,536.76,33.0,0.0,52,98214130.24000017,99.9303502844888,1344,C
Thirsti Sport Naartjie 500ml,531.91,48.0,24.0,38,98214662.15000017,99.93089148922675,1345,C
Sliced Double Smoked Ham 12 x 180g,529.24,3.0,6.48,2,98215191.39000016,99.9314299773084,1346,C
Jungle Energy Bar Yoghurt 40g,528.29,38.0,1.52,27,98215719.68000017,99.9319674987895,1347,C
Thirsti Water Sparkling 500ml,523.86,67.0,33.5,58,98216243.54000017,99.9325005128596,1348,C
Recycle - Used Boxes P/Kg,521.74,1.0,1.0,1,98216765.28000017,99.93303136988423,1349,C
Eskort Rindless Back Bacon 2 x 2kg,521.72,1.0,4.0,1,98217287.00000016,99.9335622065594,1350,C
Nandos - PERINAISE SQUEEZE ORIG 265G,521.64,12.0,3.13,11,98217808.64000016,99.93409296183663,1351,C
VALUE RUSSIAN & CHIPS,521.6,15.0,0.15,5,98218330.24000016,99.93462367641487,1352,C
Nandos - P/P HOT 125g,521.5999999999999,20.0,2.6,20,98218851.84000015,99.9351543909931,1353,C
Kenny's Crackling BBQ 90g,521.5999999999999,20.0,1.7999999999999998,16,98219373.44000015,99.93568510557135,1354,C
Sliced Smoked Chicken Roll 12 x 180g,521.54,2.0,4.32,2,98219894.98000015,99.93621575910116,1355,C
Switch - Lemon Meringue 500ml,519.73,46.0,23.0,39,98220414.71000016,99.93674457100252,1356,C
Sliced Cooked Ham MAP 12x125g,508.56,2.0,3.0,1,98220923.27000016,99.93726201771632,1357,C
Sliced Gypsy Ham MAP 12x125g,508.56,2.0,3.0,1,98221431.83000016,99.93777946443011,1358,C
Peppadew Vegetable Atchar -Hot 400g,507.72,16.0,6.4,10,98221939.55000016,99.93829605646552,1359,C
Nandos - SACHETS P/PERI MILD New 25g,505.35,97.0,2.71,67,98222444.90000015,99.93881023708691,1360,C
Eskort Deli Prime Cut Bacon 6 x 1kg,503.71,1.0,6.0,1,98222948.61000015,99.93932274905049,1361,C
Eskort mediterranean Pork Sausage 12 x 375g,502.96,1.0,4.5,1,98223451.57000014,99.93983449790838,1362,C
Ag BBQ Sce Squeeze 500ml,500.76,12.0,6.0,12,98223952.33000015,99.94034400832288,1363,C
Ag Mustard Sce Squeeze 500ml,500.76,12.0,6.0,12,98224453.09000015,99.94085351873738,1364,C
Tasty Treats Strawberry Wafers 100g,500.59,48.0,4.800000000000001,43,98224953.68000016,99.94136285618127,1365,C
Tasty Treats Vanilla Wafers 100g,500.58,48.0,4.8,41,98225454.26000015,99.9418721834504,1366,C
Tasty Treats Chocnut wafers 100g,500.55,48.0,4.800000000000001,39,98225954.81000015,99.9423814801953,1367,C
De Vries Speculaas 200g,499.79,23.0,4.6000000000000005,22,98226454.60000016,99.94289000365977,1368,C
Predator Spicy Ginger,490.32,72.0,36.0,1,98226944.92000015,99.9433888916429,1369,C
Pets Mince p/kg,489.47,10.0,8.97,8,98227434.39000015,99.94388691477292,1370,C
RTE: Fried Cabbage P/Kg,489.0,88.0,18.75,46,98227923.39000015,99.94438445969003,1371,C
Eskort Sliced Ham & Tongue Loaf 12 x 180g,488.15999999999997,3.0,6.48,2,98228411.55000015,99.94488114992875,1372,C
CCrunch Assorted Biscuit Selection 500g,486.88,8.0,8.0,8,98228898.43000014,99.9453765378004,1373,C
Spice Lemon Pepper Refill Box 40g,486.65,28.0,0.0,27,98229385.08000015,99.94587169165298,1374,C
Tasty Treats Wheaton's Multigrain Crackers 170g,479.77,24.0,4.08,18,98229864.85000014,99.9463598452826,1375,C
Tasty Treats Wheaton's Wholewheat Crackers 170g,479.76,24.0,4.08,20,98230344.61000015,99.94684798873746,1376,C
Col.Spray & Cook Olive Oil 300ml,478.16999999999996,11.0,3.3,7,98230822.78000015,99.94733451440825,1377,C
Thirsti Water Still 330ml,476.93,61.0,20.130000000000003,52,98231299.71000016,99.94781977841095,1378,C
Champion French Polony 4 x 2kg,474.71,2.0,16.0,1,98231774.42000015,99.94830278362076,1379,C
MCC PUMPKIN CHUNKS 1Kg,472.89000000000004,11.0,11.0,9,98232247.31000015,99.94878393702741,1380,C
Renown Liverspread 20 x 100g,471.14,4.0,8.0,3,98232718.45000015,99.9492633098541,1381,C
Eskort Mini Frikkadels 12 x 350g,470.88,1.0,4.2,1,98233189.33000015,99.94974241813746,1382,C
RTE: Cooked Pig Head P/Kg,469.49,6.0,10.8,5,98233658.82000014,99.95022011213159,1383,C
Tasty Treats Cracker Mix 400g,469.43999999999994,12.0,4.800000000000001,12,98234128.26000014,99.95069775525202,1384,C
Thirsti Flavor Water Pineapple 1.5Lt,469.28,27.0,40.5,25,98234597.54000014,99.95117523557656,1385,C
Eskort Deli Footlong Cheesegriller 6 x 1kg,467.12,1.0,6.0,1,98235064.66000015,99.95165051815668,1386,C
RTE: Loaded Fries,460.66,17.0,0.0,5,98235525.32000014,99.95211922785303,1387,C
"RTE: Sandwich - Bacon, Egg and Cheese",460.62,14.0,0.0,10,98235985.94000015,99.9525878968504,1388,C
Thirsti Spark - Mixers - SF Pink 250ml,458.77,48.0,12.0,34,98236444.71000014,99.95305468352039,1389,C
C&B Kasi Magic Hot & Spicy Sauce 330g,456.45,15.0,4.95,15,98236901.16000015,99.95351910965007,1390,C
Tasty Treats Krit Bacon 150g,456.28,25.0,3.75,17,98237357.44000015,99.95398336280913,1391,C
MI-Cherry Peppers (Whole) - Sweet & Tangy 400g,452.08,8.0,3.2,8,98237809.52000014,99.95444334257625,1392,C
Thirsti Spark - Mixers - Straw Lem 250ml,449.23,47.0,11.75,34,98238258.75000015,99.95490042254173,1393,C
MI-Sweet & Sour Gherkins 380g,448.57000000000005,12.0,4.5600000000000005,11,98238707.32000014,99.95535683097417,1394,C
MI-S & T Gherkins - Sandwich Sliced 380g,448.57000000000005,12.0,4.5600000000000005,9,98239155.89000013,99.95581323940661,1395,C
MI-Dill Gherkins 380g,448.56000000000006,12.0,4.5600000000000005,12,98239604.45000014,99.95626963766432,1396,C
Jungle Energy Bar Milk Chocolate 40g,444.85,32.0,1.28,25,98240049.30000013,99.95672226109248,1397,C
Tasty Treats Bites Cheddar 150g,438.0,24.0,3.6,22,98240487.30000013,99.95716791482192,1398,C
Tasty Treats Krit Spring Onion 150g,438.0,24.0,3.5999999999999996,20,98240925.30000013,99.95761356855135,1399,C
Tasty Treats Bites Sweet Chilli & Tomato 150g,438.0,24.0,3.6,20,98241363.30000013,99.95805922228078,1400,C
Thirsti Water Still (PawPatrol) 330ml,437.82,56.0,18.48,42,98241801.12000012,99.95850469286485,1401,C
Breakfast Box Combo Deal,434.76,2.0,0.0,2,98242235.88000013,99.95894704997765,1402,C
Mirinda 6 X 2Lt Orange,434.75,5.0,60.0,5,98242670.63000013,99.95938939691573,1403,C
Braai Bacon 450g Combo Deal,434.75,5.0,0.0,4,98243105.38000013,99.95983174385378,1404,C
